antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"time_in_hospital_high, num_medications_high, age_num_high",admission_type_Emergency,0.1542857959335305,0.5069227142183549,0.07997199479903411,0.5183367290238934,1.0225162820394391,1.0,0.0017610203590695955,1.023697083612806,0.026037712239150135,0.13758941960225174,0.023148530939616416,0.3380482337266713
"diag_1_cat_Circulatory, admission_type_Emergency, number_diagnoses_high",race_Caucasian,0.07638561447125895,0.7473530798576878,0.058367982625344705,0.7641227085671529,1.0224386961951886,1.0,0.0012809583934273588,1.0710947145763683,0.023761270159525415,0.07626106112086024,0.06637574960351388,0.4211111583176076
"insulin, num_procedures_high, n_active_meds_high",race_Caucasian,0.0837727006444054,0.7473530798576878,0.06401188792204267,0.7641139348456422,1.0224269564676791,1.0,0.0014041020874501903,1.071054875484003,0.023940588463646415,0.08344509015049918,0.06634102239802958,0.4248827011002898
"diag_1_cat_Circulatory, n_active_meds_high",race_Caucasian,0.09690371068912798,0.7473530798576878,0.07404232214554131,0.7640813919197876,1.0223834122223532,1.0,0.0016210355123831705,1.0709071327532256,0.024242557841793886,0.09613208422224283,0.06621221447178928,0.43157706915557303
"diag_1_cat_Circulatory, n_active_meds_high, diabetesMed",race_Caucasian,0.09690371068912798,0.7473530798576878,0.07404232214554131,0.7640813919197876,1.0223834122223532,1.0,0.0016210355123831705,1.0709071327532256,0.024242557841793886,0.09613208422224283,0.06621221447178928,0.43157706915557303
"diag_1_cat_Circulatory, change, n_active_meds_high",race_Caucasian,0.09690371068912798,0.7473530798576878,0.07404232214554131,0.7640813919197876,1.0223834122223532,1.0,0.0016210355123831705,1.0709071327532256,0.024242557841793886,0.09613208422224283,0.06621221447178928,0.43157706915557303
"race_Caucasian, metformin",time_in_hospital_high,0.15978681755183105,0.4978496006401189,0.08132938974380957,0.5089868550478406,1.022370720782746,1.0,0.001779586438074937,1.0226821919580316,0.026042464615469493,0.1411216343531512,0.022179120880753956,0.3361741094399436
"race_Caucasian, metformin, diabetesMed",time_in_hospital_high,0.15978681755183105,0.4978496006401189,0.08132938974380957,0.5089868550478406,1.022370720782746,1.0,0.001779586438074937,1.0226821919580316,0.026042464615469493,0.1411216343531512,0.022179120880753956,0.3361741094399436
"diag_2_cat_Circulatory, num_lab_procedures_high",insulin,0.14981353679969137,0.5104090759712518,0.07817166045122666,0.521793037672866,1.022303603594728,1.0,0.001705471565311048,1.0238055122539738,0.02566143627457917,0.13430380989787905,0.02325198679734043,0.33747397810523094
"diag_2_cat_Circulatory, num_lab_procedures_high","insulin, diabetesMed",0.14981353679969137,0.5104090759712518,0.07817166045122666,0.521793037672866,1.022303603594728,1.0,0.001705471565311048,1.0238055122539738,0.02566143627457917,0.13430380989787905,0.02325198679734043,0.33747397810523094
"admission_type_Emergency, insulin, admission_source_Emergency_Room",discharge_disposition_Home,0.23595810650549387,0.6332604626573507,0.15274265220683841,0.6473295385733318,1.0222168866455723,1.0,0.0033197125134169225,1.0398929807136867,0.028446115948079716,0.2131860242501595,0.038362582932628134,0.44426494979208103
"race_Caucasian, num_lab_procedures_high",diabetesMed,0.36416763113149586,0.7615985825939103,0.28350979467615417,0.778514536822694,1.0222111156919043,1.0,0.006160242979824926,1.076375008933394,0.034173317523038656,0.336607460939488,0.07095576197841671,0.5753853686702491
"admission_type_Emergency, number_diagnoses_high, num_lab_procedures_high",diabetesMed,0.1600440081729464,0.7615985825939103,0.12459456756254733,0.7785019194714758,1.022194548760838,1.0,0.0027052777853831533,1.0763136946253975,0.025849742823995103,0.1563200258143162,0.07090283716213232,0.4710490160938483
"diag_3_cat_Circulatory, discharge_disposition_Home, num_medications_high",race_Caucasian,0.08851643876719963,0.7473530798576878,0.06761255661765757,0.7638418079096045,1.02206283548742,1.0,0.0014595234869564933,1.069820690554767,0.02368290045458399,0.08800773694390716,0.0652639186839438,0.4271555851516286
"time_in_hospital_high, admission_source_Emergency_Room, number_diagnoses_high",race_Caucasian,0.15878663180304914,0.7473530798576878,0.12127966622372727,0.7637901556735355,1.021993721921876,1.0,0.0026099879054898023,1.069586751825339,0.02558257971776143,0.15452393955943927,0.06505947433116889,0.46303454825068613
"diag_1_cat_Circulatory, admission_type_Emergency, discharge_disposition_Home",diabetesMed,0.0932744652578336,0.7615985825939103,0.07259919699372741,0.7783394607843137,1.0219812360120026,1.0,0.0015614964611564003,1.0755248464595393,0.023721018977274678,0.09280534804288663,0.07022138698901775,0.43683210703843656
total_visits_high,time_in_hospital_high,0.26013402489033677,0.4978496006401189,0.13235315129952704,0.5087883115456443,1.0219719186104814,1.0,0.0028455308949661418,1.0222688326899245,0.029058685427720284,0.21155163750970626,0.021783734354228486,0.3873189900293442
"num_medications_high, insulin, metformin",race_Caucasian,0.06665523597239488,0.7473530798576878,0.050909454612999554,0.7637727759914253,1.0219704669402903,1.0,0.0010944587203892964,1.0695080603120557,0.023033442234042367,0.06671410114778961,0.06499068393348528,0.4159462293110745
"diag_2_cat_Circulatory, time_in_hospital_high, diabetesMed",race_Caucasian,0.11793618814922771,0.7473530798576878,0.09007387086173146,0.7637509086503513,1.021941207221339,1.0,0.0019338974217303906,1.0694090660793047,0.024340786271252867,0.11619205603170216,0.06490413096437846,0.44213737957132804
"diag_1_cat_Circulatory, diabetesMed",race_Caucasian,0.2340434652149685,0.7473530798576878,0.17874748167516824,0.7637362637362637,1.0219216115115168,1.0,0.0038343771261959148,1.0693427782767628,0.028005979569134504,0.22269692923898532,0.06484616503279537,0.5014551694362419
"diag_3_cat_Diabetes, age_num_high",diabetesMed,0.06784117050309343,0.7615985825939103,0.05279551916784546,0.7782224094355518,1.0218275443541698,1.0,0.0011277798711777018,1.0749571983324915,0.02291592311322614,0.06797902676846655,0.06973040270697986,0.4237721930484201
"admission_type_Emergency, race_Caucasian, time_in_hospital_high",diabetesMed,0.18213382485318702,0.7615985825939103,0.14174060897023733,0.7782223268219973,1.0218274358802883,1.0,0.0030277461196425715,1.0749567979042889,0.026118180242780724,0.1767357337561688,0.06973005617567422,0.48216583302939947
"time_in_hospital_high, number_diagnoses_high, age_num_high",diabetesMed,0.1411119207852887,0.7615985825939103,0.1098061068484147,0.7781490481976508,1.021731219020093,1.0,0.0023354679912346715,1.074601733593127,0.02476343293209435,0.13848593516299354,0.06942268122319374,0.4611637515199353
"admission_source_Emergency_Room, num_lab_procedures_high",diabetesMed,0.31304385100090015,0.7615985825939103,0.24358809493191594,0.7781277100734858,1.021703201472985,1.0,0.005174341719891118,1.074498385918539,0.030922174917190844,0.293107301892956,0.06933317620096184,0.5489828074212688
"admission_type_Emergency, number_diagnoses_high, time_in_hospital_high",diabetesMed,0.1499278437424093,0.7615985825939103,0.11665023504365096,0.7780425045268274,1.02159132423397,1.0,0.002465401758070765,1.0740859050416913,0.02486258562678185,0.14675270982006433,0.06897577250938386,0.46560374447758957
"diag_2_cat_Circulatory, time_in_hospital_high, num_lab_procedures_high",race_Caucasian,0.09430322774229499,0.7473530798576878,0.07199908554445826,0.7634848484848485,1.0215852039175815,1.0,0.001521277850733152,1.0682060685068935,0.023329140658751954,0.09354694983848812,0.06385104009213302,0.42991181531402356
"diag_2_cat_Circulatory, admission_type_Emergency, diabetesMed",discharge_disposition_Home,0.11427836598225384,0.6332604626573507,0.07392801520282338,0.646911727931983,1.021557109719668,1.0,0.0015600442891752636,1.0386624715532966,0.02382487489846861,0.10974885457322248,0.03722332577923769,0.38182680259415036
"time_in_hospital_high, change, num_medications_high",race_Caucasian,0.18646320030862876,0.7473530798576878,0.14235500878734622,0.7634482758620689,1.0215362677135764,1.0,0.0030011617565715576,1.0680409160535058,0.025914297992936916,0.17986351819757365,0.06370628225079827,0.47696359878563727
"admission_type_Emergency, number_diagnoses_high, num_lab_procedures_high",race_Caucasian,0.1600440081729464,0.7473530798576878,0.12216554502979125,0.7633247031515045,1.0213709205518469,1.0,0.002556162608970805,1.0674832714123124,0.02491054380414022,0.15557900866147464,0.06321716997309944,0.463394499553957
"time_in_hospital_high, discharge_disposition_Home, insulin",admission_source_Emergency_Room,0.14484118479146127,0.5325417577550117,0.07877177190049581,0.5438492650685607,1.0212330904551354,1.0,0.001637792756332565,1.0247889709423543,0.024313168191656416,0.1315908819668218,0.024189342045279217,0.345882937919164
"time_in_hospital_high, insulin, change",admission_source_Emergency_Room,0.2030091302670496,0.5325417577550117,0.11040621829768385,0.543848536036036,1.0212317214873239,1.0,0.0022953792249531257,1.0247873330993356,0.026086004569239426,0.17660906929968914,0.02418778247811621,0.37558394980814974
"diag_3_cat_Circulatory, num_lab_procedures_high",race_Caucasian,0.1399831397259491,0.7473530798576878,0.10683412633774844,0.7631928141267735,1.0211944456990822,1.0,0.002217295735411323,1.0668887399285485,0.024132741081621927,0.13687871853546912,0.0626951409507126,0.45307140945321567
"diag_3_cat_Diabetes, admission_source_Emergency_Room",diabetesMed,0.08914512695214825,0.7615985825939103,0.06932716075842657,0.7776887321686169,1.0211268113445084,1.0,0.0014343584265162634,1.0723766713746175,0.022714599752601733,0.088719852255481,0.0674918368765351,0.4343586057000827
"diag_3_cat_Circulatory, n_active_meds_high",discharge_disposition_Home,0.08960235472301999,0.6332604626573507,0.05793933159015246,0.6466273321639292,1.0211080120974032,1.0,0.0011977029830647704,1.0378265517489864,0.02270620344486427,0.08713684029568504,0.03644785507293061,0.36906050723719924
"diag_3_cat_Circulatory, n_active_meds_high, diabetesMed",discharge_disposition_Home,0.08960235472301999,0.6332604626573507,0.05793933159015246,0.6466273321639292,1.0211080120974032,1.0,0.0011977029830647704,1.0378265517489864,0.02270620344486427,0.08713684029568504,0.03644785507293061,0.36906050723719924
"diag_3_cat_Circulatory, change, n_active_meds_high",discharge_disposition_Home,0.08960235472301999,0.6332604626573507,0.05793933159015246,0.6466273321639292,1.0211080120974032,1.0,0.0011977029830647704,1.0378265517489864,0.02270620344486427,0.08713684029568504,0.03644785507293061,0.36906050723719924
"discharge_disposition_Home, admission_source_Emergency_Room, num_lab_procedures_high",time_in_hospital_high,0.1884349950705131,0.4978496006401189,0.09578921799762813,0.508340915984228,1.0210732625488095,1.0,0.001976930955150419,1.0213385975876172,0.025430304602576097,0.16221840443293725,0.02089277506795373,0.3503734255896228
"diag_2_cat_Circulatory, diag_3_cat_Circulatory, discharge_disposition_Home",race_Caucasian,0.07429951276665667,0.7473530798576878,0.056696243588094934,0.7630769230769231,1.0210393770267587,1.0,0.001168273890008474,1.0663668707305385,0.02225973002349633,0.07411696583671105,0.06223643340032903,0.41946982565279095
"admission_type_Emergency, admission_source_Emergency_Room, num_lab_procedures_high",diabetesMed,0.26469201423121436,0.7615985825939103,0.2058239387314787,0.7775978407557355,1.021007468405907,1.0,0.004234875869058685,1.0719384120018958,0.027981791587868527,0.2508620389397791,0.06711058321676087,0.523925182056604
"diag_2_cat_Circulatory, diag_1_cat_Circulatory, number_diagnoses_high",diabetesMed,0.07342792232843243,0.7615985825939103,0.057096317887607696,0.7775831873905429,1.0209882281321887,1.0,0.0011737163194578196,1.0718677900698992,0.022185837762262482,0.07339516943704656,0.06704911812417876,0.42627611585203856
"num_lab_procedures_high, num_procedures_high, age_num_high",diabetesMed,0.07317073170731707,0.7615985825939103,0.056896280737851315,0.7775825034173014,1.0209873300564083,1.0,0.0011695551821993416,1.071864493886379,0.0221787517513019,0.07314340294998256,0.06704624912596167,0.4261444467107144
"time_in_hospital_high, gender, age_num_high",admission_source_Emergency_Room,0.09941846342892252,0.5325417577550117,0.05405289553774272,0.5436907157229088,1.0209353685519362,1.0,0.0011084122700019752,1.0244328974931114,0.022769805575233004,0.09353211689660287,0.023850168764495017,0.32259527066229154
"time_in_hospital_high, discharge_disposition_Home, insulin",admission_type_Emergency,0.14484118479146127,0.5069227142183549,0.07495677768728479,0.5175101114728223,1.0208856240951691,1.0,0.001533491162194936,1.021943252089253,0.02392343802701568,0.12995120017835468,0.02147208472133105,0.3326881974016685
"admission_type_Emergency, admission_source_Emergency_Room, race_AfricanAmerican",time_in_hospital_high,0.09930415648620458,0.4978496006401189,0.05046651520996757,0.5082014388489209,1.0207931033699573,1.0,0.0010279805614067453,1.0210489395995241,0.022615355906221386,0.09231332165913071,0.020615015385824727,0.30478521846300477
"total_visits_high, insulin",race_Caucasian,0.14009744666866703,0.7473530798576878,0.10687699144126767,0.7628760836308007,1.020770642674101,1.0,0.002174733193241199,1.0654636782775793,0.0236631482542173,0.13692110561962295,0.06144149219934688,0.45294172215188827
"total_visits_high, insulin, diabetesMed",race_Caucasian,0.14009744666866703,0.7473530798576878,0.10687699144126767,0.7628760836308007,1.020770642674101,1.0,0.002174733193241199,1.0654636782775793,0.0236631482542173,0.13692110561962295,0.06144149219934688,0.45294172215188827
"total_visits_high, admission_source_Emergency_Room",race_Caucasian,0.13695400574392388,0.7473530798576878,0.10447654564419107,0.7628586332811684,1.0207472931354389,1.0,0.0021235476526220848,1.065385274775214,0.023550995257377316,0.1339733958737953,0.06137242209304015,0.45132703196416707
"total_visits_high, admission_type_Emergency",time_in_hospital_high,0.12683784131338677,0.4978496006401189,0.06445482732507465,0.5081671735946829,1.0207242768524831,1.0,0.0013086586811502793,1.0209778046536107,0.023252841714471565,0.11505011604478563,0.020546778351100314,0.31881681872340983
"total_visits_high, discharge_disposition_Home, diabetesMed",race_Caucasian,0.12455170245902811,0.7473530798576878,0.09500335776644234,0.7627624182631639,1.0206185520884057,1.0,0.0019192593321693263,1.0649531928822704,0.02307619516837944,0.12228495760763614,0.060991594106099715,0.44494109824352157
"admission_type_Urgent, discharge_disposition_Home",diabetesMed,0.12466600940174603,0.7615985825939103,0.09688942232128823,0.7771919770773639,1.0204745581725538,1.0,0.001943966263279362,1.069985785425994,0.022921264038240543,0.12274191796691164,0.06540814502328217,0.45220523397037304
"num_lab_procedures_high, number_diagnoses_high, age_num_high",diabetesMed,0.12823810136168146,0.7615985825939103,0.09966136568219812,0.777158774373259,1.020430962103885,1.0,0.001995409450607319,1.069826360609827,0.022967160582077057,0.12612563740913527,0.06526887276363641,0.45400845176206756
"time_in_hospital_high, num_procedures_high",race_Caucasian,0.21016760255476016,0.7473530798576878,0.16025833369054254,0.7625263444149841,1.0203026721455213,1.0,0.0031889286349360835,1.0638945171409309,0.025193542222249322,0.2010107889171655,0.06005719186582372,0.4884804554500119
"total_visits_high, age_num_high",admission_source_Emergency_Room,0.11989369454327233,0.5325417577550117,0.06514066898138225,0.5433202240495769,1.0202396640969584,1.0,0.0012922701455655577,1.02360180341276,0.02254062554604214,0.1109164781159526,0.023057602413428843,0.3328202633488742
"admission_type_Emergency, number_diagnoses_high","race_Caucasian, diabetesMed",0.24968922799948562,0.5672910683412634,0.1445125523311472,0.5787696709585122,1.020234061944271,1.0,0.002866083426013716,1.0272501807820162,0.02643273333902101,0.2148988611252762,0.026527306874038727,0.4167555631320783
"time_in_hospital_high, num_procedures_high, age_num_high",diabetesMed,0.09316015831511566,0.7615985825939103,0.07238487147613128,0.7769938650306748,1.0202144315767108,1.0,0.0014342269491148946,1.0690352417384485,0.021849398145061705,0.09251954123748994,0.06457714305674768,0.43601860149586347
"diag_2_cat_Circulatory, time_in_hospital_high, admission_source_Emergency_Room",diabetesMed,0.07874319516481633,0.7615985825939103,0.061182791089773814,0.77699147160225,1.0202112889390018,1.0,0.0012120852633340437,1.0690237683685597,0.02150419438518019,0.07852414223102455,0.06456710356767573,0.4286630841182613
admission_type_Urgent,diabetesMed,0.18293397345221254,0.7615985825939103,0.14212639490191034,0.7769272826681246,1.0201270070934305,1.0,0.0028041400124332316,1.06871615793073,0.024147256832223424,0.17712525374835283,0.06429785628372997,0.4817715847508196
"num_procedures_high, number_diagnoses_high, race_Caucasian",diabetesMed,0.13551088059210997,0.7615985825939103,0.1052766942432166,0.7768873892872206,1.020074625981102,1.0,0.002071799658213011,1.0685250674288063,0.022764388366847674,0.13295319210364862,0.06413051927148357,0.45755930006179346
"race_Caucasian, number_diagnoses_high, age_num_high",insulin,0.18760626973580807,0.5104090759712518,0.09767528255247403,0.5206397562833206,1.020044079922758,1.0,0.0019193397702067932,1.0213423629643252,0.024188036933284036,0.16269992383853768,0.02089638473663376,0.35600321054186185
"admission_source_Physician_Referral, insulin, diabetesMed",race_Caucasian,0.15064226213439638,0.7473530798576878,0.11483561232800377,0.7623067438110595,1.020008834319943,1.0,0.0022526537651334777,1.0629116037750985,0.023095491406882794,0.14663115068143256,0.05918799225792437,0.4579815910050422
"admission_source_Physician_Referral, insulin",race_Caucasian,0.15064226213439638,0.7473530798576878,0.11483561232800377,0.7623067438110595,1.020008834319943,1.0,0.0022526537651334777,1.0629116037750985,0.023095491406882794,0.14663115068143256,0.05918799225792437,0.4579815910050422
"diag_3_cat_Circulatory, admission_type_Emergency, gender",race_Caucasian,0.06959863974738166,0.7473530798576878,0.05305270978896081,0.7622664750564566,1.0199549524859235,1.0,0.0010379520198494363,1.0627315613240091,0.021028067881823775,0.06944989993079326,0.059028604783182344,0.4166269761765411
"diag_3_cat_Circulatory, time_in_hospital_high, admission_source_Emergency_Room",diabetesMed,0.0757855030219898,0.7615985825939103,0.05886807549973567,0.7767722473604827,1.0199234414471896,1.0,0.0011499438170217285,1.0679739171637666,0.021136058768461377,0.07561575450574459,0.06364754426239726,0.4270338292072384
"total_visits_high, admission_source_Emergency_Room, diabetesMed",race_Caucasian,0.10900595824938918,0.7473530798576878,0.08308685898809778,0.7622230960807445,1.0198969090030219,1.0,0.0016209203675782435,1.0625376812379816,0.021895483425703317,0.10744840074650307,0.05885690676411397,0.43669896798110447
"diag_2_cat_Circulatory, num_lab_procedures_high",diabetesMed,0.14981353679969137,0.7615985825939103,0.11636446768685613,0.7767286599904626,1.019866210024999,1.0,0.002266690406830557,1.067765425674007,0.022911716856985627,0.14636162679941772,0.06346471242148653,0.4647592119884023
"diag_3_cat_Circulatory, time_in_hospital_high",race_Caucasian,0.14184062754511553,0.7473530798576878,0.10810579107548544,0.7621637957086732,1.0198175618060017,1.0,0.002100761230696163,1.0622727557190732,0.022644346137605416,0.1384041268795961,0.05862219037795005,0.45340767932838305
"admission_type_Emergency, discharge_disposition_Home, num_lab_procedures_high",time_in_hospital_high,0.17879034677868746,0.4978496006401189,0.09077400088587881,0.5077119795412771,1.0198099564376018,1.0,0.0017632981438008843,1.0200337576607454,0.023654306889873203,0.15493988244762577,0.019640288873075337,0.34502207765055704
diag_2_cat_Respiratory,diabetesMed,0.09213139583065426,0.7615985825939103,0.07155614614142626,0.7766749379652605,1.0197956715202936,1.0,0.001389005664401477,1.0675085690517125,0.021381298507666013,0.09148368711409886,0.06323936969581585,0.4353150683222423
"discharge_disposition_Home, race_AfricanAmerican",diabetesMed,0.12306571220369497,0.7615985825939103,0.09557489248003201,0.7766167421339836,1.019719258784494,1.0,0.0018482204997878199,1.0672304616001305,0.022051742558411254,0.12112048672726614,0.06299526111663806,0.45105460948206066
"number_diagnoses_high, n_active_meds_high, race_Caucasian",admission_type_Emergency,0.10683412633774844,0.5069227142183549,0.05522454170060154,0.5169185502206767,1.0197186587263796,1.0,0.0010678964063234597,1.0206918233082392,0.021650348104716954,0.09887439242773086,0.020272351395128667,0.3129296511180051
"change, num_medications_high, num_lab_procedures_high",race_Caucasian,0.15998685470158744,0.7473530798576878,0.1219083544086759,0.7619898187014379,1.0195847708910724,1.0,0.0023416858107001143,1.06149627198254,0.022866993750432097,0.15521193378206294,0.05793357320764251,0.4625549896489696
"admission_source_Physician_Referral, discharge_disposition_Home",race_Caucasian,0.20752425450440795,0.7473530798576878,0.15812936688242102,0.761980170751859,1.01957186139777,1.0,0.003035476133381093,1.06145324505263,0.024223021316592982,0.19846849108712028,0.05789538572618229,0.4867830306010514
"num_medications_high, admission_type_Elective",insulin,0.12050809436038121,0.5104090759712518,0.06271164644862617,0.5203936447711643,1.0195618950954448,1.0,0.0012032213590875765,1.020818257913093,0.021815515656082647,0.11036789297658861,0.020393696675893067,0.32162955291578765
"num_medications_high, admission_type_Elective","insulin, diabetesMed",0.12050809436038121,0.5104090759712518,0.06271164644862617,0.5203936447711643,1.0195618950954448,1.0,0.0012032213590875765,1.020818257913093,0.021815515656082647,0.11036789297658861,0.020393696675893067,0.32162955291578765
"admission_type_Emergency, admission_source_Emergency_Room, n_active_meds_high",discharge_disposition_Home,0.13225313272464886,0.6332604626573507,0.0853872862102962,0.6456352636127918,1.019541407817429,1.0,0.0016366061932010512,1.0349210846474277,0.02208807787725516,0.12554621848739497,0.033742751177327106,0.3902364043695728
"gender, n_active_meds_high, race_Caucasian",discharge_disposition_Home,0.11464986354608712,0.6332604626573507,0.07401374540986183,0.6455633100697906,1.0194277838866073,1.0,0.0014105197770645783,1.034710987214282,0.02152542521795146,0.10982953099821897,0.03354655323389694,0.3812202831937401
"time_in_hospital_high, insulin, gender",race_Caucasian,0.12789518053352766,0.7473530798576878,0.09743238029919843,0.7618143224220757,1.019349947105512,1.0,0.001849523228511521,1.06071415675133,0.02176645939259027,0.12526406671932694,0.05723894261700106,0.44609213396698855
"discharge_disposition_Home, gender",race_Caucasian,0.3111434980782145,0.7473530798576878,0.23698686898995527,0.7616642174871419,1.0191490983514502,1.0,0.004452817423507088,1.060046114261848,0.02727607294358116,0.2884772588920776,0.05664481332839036,0.5393829165057351
"diag_1_cat_Circulatory, insulin, num_medications_high",race_Caucasian,0.09513195307700001,0.7473530798576878,0.07245631331532999,0.7616401321718235,1.0191168708595624,1.0,0.0013591551903569948,1.059939000823891,0.020730394305892106,0.09409559860461665,0.05654948141100612,0.42929535525520723
"insulin, num_medications_high, age_num_high",admission_source_Emergency_Room,0.12338005629616929,0.5325417577550117,0.06695529169702945,0.5426751592356688,1.0190283697627311,1.0,0.001250259645155169,1.0221579948811026,0.02130119461498867,0.11368267831149925,0.02167766137140082,0.33420146843219406
"time_in_hospital_high, glipizide",race_Caucasian,0.06788403560661266,0.7473530798576878,0.051695314844185346,0.7615238897074299,1.018961331975029,1.0,0.0009619717604144318,1.0594223456276475,0.019963707226737484,0.06770462966428384,0.056089382929187734,0.4153475485244921
"time_in_hospital_high, glipizide, diabetesMed",race_Caucasian,0.06788403560661266,0.7473530798576878,0.051695314844185346,0.7615238897074299,1.018961331975029,1.0,0.0009619717604144318,1.0594223456276475,0.019963707226737484,0.06770462966428384,0.056089382929187734,0.4153475485244921
"diag_3_cat_Circulatory, admission_type_Emergency, admission_source_Emergency_Room",discharge_disposition_Home,0.13171017474673868,0.6332604626573507,0.08498721191078343,0.6452592753308743,1.0189476737947178,1.0,0.0015803657139831784,1.0338241759096456,0.021416046697525466,0.12498424038663582,0.03271753234043324,0.3897325257520798
"admission_type_Emergency, num_lab_procedures_high",diabetesMed,0.2958835212253704,0.7615985825939103,0.22959978281680885,0.775980297469577,1.0188835893400487,1.0,0.004255312438671555,1.0641984375178497,0.026321793127645605,0.27733383959545055,0.06032562655099079,0.5387255808011274
change,admission_source_Emergency_Room,0.4500121451126638,0.5325417577550117,0.24414534127766585,0.5425305604064137,1.0187568439581356,1.0,0.004495082508264497,1.0218349069618202,0.0334761979181417,0.33063720273225095,0.02136833143305026,0.5004917565521108
"change, diabetesMed",admission_source_Emergency_Room,0.4500121451126638,0.5325417577550117,0.24414534127766585,0.5425305604064137,1.0187568439581356,1.0,0.004495082508264497,1.0218349069618202,0.0334761979181417,0.33063720273225095,0.02136833143305026,0.5004917565521108
"number_outpatient_high, race_Caucasian, discharge_disposition_Home",diabetesMed,0.0646405761069913,0.7615985825939103,0.05015217111749325,0.7758620689655172,1.0187283520447572,1.0,0.0009219999763548925,1.0636370930425538,0.019654529191214052,0.06462184255099786,0.05982970456635616,0.4208566282691081
"diag_1_cat_Circulatory, diabetesMed",discharge_disposition_Home,0.2340434652149685,0.6332604626573507,0.1509851829625502,0.6451159951159952,1.0187214158434825,1.0,0.002774709898589689,1.0334067816398755,0.023992700246676622,0.21077932699020607,0.032326845762385543,0.44177054268435134
"admission_source_Physician_Referral, discharge_disposition_Home, diabetesMed",race_Caucasian,0.15541457699287012,0.7473530798576878,0.11832197408090074,0.761331249425393,1.0187035685600798,1.0,0.0021724113104995,1.058567238207985,0.021738674858486774,0.15083513961494327,0.055326894781980544,0.45982631680714253
"diag_2_cat_Circulatory, race_Caucasian, diabetesMed",time_in_hospital_high,0.17760441224798892,0.4978496006401189,0.09007387086173146,0.5071600965406274,1.0187014228564961,1.0,0.0016535851521471412,1.01889152204429,0.0223227124927317,0.15387244013766507,0.018541249618395476,0.34404298200162275
"diag_1_cat_Circulatory, admission_type_Emergency, gender",race_Caucasian,0.07487104748024632,0.7473530798576878,0.05699629931272951,0.7612595419847329,1.0186076200150178,1.0,0.0010411913861962385,1.058249289804729,0.01974611378876368,0.07448278437523341,0.0550430700647835,0.418761880733309
"admission_source_Emergency_Room, race_AfricanAmerican",time_in_hospital_high,0.10777715861517138,0.4978496006401189,0.05465300698701187,0.5070926686994565,1.0185659846818258,1.0,0.0009961916123220477,1.0187521415738523,0.020429393887249733,0.09919348564611913,0.018406971439473528,0.30843540819526394
"diag_3_cat_Circulatory, admission_source_Emergency_Room, diabetesMed",discharge_disposition_Home,0.11756469058539443,0.6332604626573507,0.07582836812550903,0.6449927078269325,1.018526729302426,1.0,0.0013792977732338674,1.0330478990945975,0.020613106533934198,0.11233885819521179,0.031990674511377375,0.38236774380516303
"diag_3_cat_Circulatory, admission_type_Emergency, diabetesMed",discharge_disposition_Home,0.11116350179319016,0.6332604626573507,0.07169902981982368,0.6449871465295629,1.0185179472961308,1.0,0.0013035792436568439,1.0330317163380922,0.020455131600346076,0.10658000934539738,0.03197551035043113,0.37910458409510633
"time_in_hospital_high, admission_type_Urgent",race_Caucasian,0.09543200880163459,0.7473530798576878,0.07264206209724663,0.761191795178919,1.0185169710197306,1.0,0.0013206564023390543,1.0579490781382463,0.02009835260453111,0.09432282003710576,0.054774921908551336,0.42919545786094404
"discharge_disposition_Skilled_Nursing, num_lab_procedures_high",diabetesMed,0.07102747653135583,0.7615985825939103,0.055095946390043865,0.7756990545161939,1.0185143095648355,1.0,0.0010015209385410354,1.0628640770633826,0.019567597979073773,0.07086020912582465,0.059145923189982706,0.42402077786783016
diag_1_cat_Circulatory,discharge_disposition_Home,0.3046422907111321,0.6332604626573507,0.19647934616428767,0.6449509872895268,1.0184608471893526,1.0,0.0035614282035610345,1.032926509337203,0.026067477985550952,0.26500289073039124,0.031876913836136306,0.47760861638844576
"diag_3_cat_Circulatory, n_active_meds_high",race_Caucasian,0.08960235472301999,0.7473530798576878,0.06819837969908697,0.7611226279700207,1.018424421446092,1.0,0.0012337839343369433,1.057642747805367,0.01987164996273735,0.08871252532386668,0.05450115166484796,0.4261879271195099
"diag_3_cat_Circulatory, n_active_meds_high, diabetesMed",race_Caucasian,0.08960235472301999,0.7473530798576878,0.06819837969908697,0.7611226279700207,1.018424421446092,1.0,0.0012337839343369433,1.057642747805367,0.01987164996273735,0.08871252532386668,0.05450115166484796,0.4261879271195099
"diag_3_cat_Circulatory, change, n_active_meds_high",race_Caucasian,0.08960235472301999,0.7473530798576878,0.06819837969908697,0.7611226279700207,1.018424421446092,1.0,0.0012337839343369433,1.057642747805367,0.01987164996273735,0.08871252532386668,0.05450115166484796,0.4261879271195099
"admission_source_Physician_Referral, discharge_disposition_Home, num_medications_high",time_in_hospital_high,0.09898981239373027,0.4978496006401189,0.05018074785317273,0.5069284064665127,1.0182360411954143,1.0,0.0008987092855138254,1.0184127537369017,0.019877071409531728,0.09179539454768812,0.018079853840536755,0.3038617005784907
